trans_id,account_id,date,type,operation_type,amount,balance,description,partner_bank,partner_account,district_id,frequency,account_open_date,client_id,district_name,region,population,average_salary,unemployment_rate,num_committed_crimes,account_open_year
315562,1077,1993-03-17,CREDIT,CREDIT IN CASH,1500.0,2500.0,UNKNOWN,UNKNOWN,-999.0,14,MONTHLY STATEMENTS,1993-03-03,1292,Ceske Budejovice,South Bohemia,177686.0,10045.0,1.71,6295.0,1993
2809960,9307,1993-03-17,CREDIT,CREDIT IN CASH,16549.0,29857.6,UNKNOWN,UNKNOWN,-999.0,68,MONTHLY STATEMENTS,1993-01-24,11461,Frydek - Mistek,North Moravia,228848.0,9893.0,4.72,12703.935555370572,1993
2349722,7753,1993-03-18,CREDIT,CREDIT IN CASH,7824.0,79339.6,UNKNOWN,UNKNOWN,-999.0,74,MONTHLY STATEMENTS,1993-02-08,9593,Ostrava - Mesto,North Moravia,323870.0,10673.0,5.44,18347.0,1993
39564,128,1993-03-18,CREDIT,CREDIT IN CASH,600.0,2700.0,UNKNOWN,UNKNOWN,-999.0,2,MONTHLY STATEMENTS,1993-02-19,153,Benesov,Central Bohemia,88884.0,8813.969500305215,3.7638726851114344,2674.0,1993
1003507,3424,1993-03-18,DEBIT,WITHDRAWAL IN CASH,10400.0,34735.8,UNKNOWN,UNKNOWN,-999.0,74,MONTHLY STATEMENTS,1993-02-16,4139,Ostrava - Mesto,North Moravia,323870.0,10673.0,5.44,18347.0,1993
3123298,10364,1993-03-18,DEBIT,WITHDRAWAL IN CASH,4800.0,29524.3,UNKNOWN,UNKNOWN,-999.0,55,MONTHLY STATEMENTS,1993-01-17,12754,Brno - Venkov,South Moravia,157042.0,9072.274638280678,2.43,3894.0,1993
1136482,3883,1993-03-18,CREDIT,CREDIT IN CASH,700.0,1200.0,UNKNOWN,UNKNOWN,-999.0,72,MONTHLY STATEMENTS,1993-03-15,4680,Olomouc,North Moravia,226122.0,9333.878734162889,4.79,9208.0,1993
1273349,4355,1993-03-18,CREDIT,CREDIT IN CASH,1500.0,3700.0,UNKNOWN,UNKNOWN,-999.0,31,MONTHLY STATEMENTS,1993-02-21,5246,Tachov,West Bohemia,51313.0,8671.609263113787,4.2,1452.0,1993
1208387,4134,1993-03-18,CREDIT,CREDIT IN CASH,40872.0,50928.0,UNKNOWN,UNKNOWN,-999.0,7,MONTHLY STATEMENTS,1993-03-03,4979,Melnik,Central Bohemia,94725.0,8836.006723256412,2.87,4846.0,1993
167976,562,1993-03-18,CREDIT,CREDIT IN CASH,1900.0,4100.0,UNKNOWN,UNKNOWN,-999.0,50,MONTHLY STATEMENTS,1993-02-25,675,Svitavy,East Bohemia,102609.0,8187.0,5.45,2134.0,1993
160856,539,1993-03-18,CREDIT,CREDIT IN CASH,13500.0,14200.0,UNKNOWN,UNKNOWN,-999.0,13,STATEMENTS AFTER TRANSACTION,1993-02-16,649,Rakovnik,Central Bohemia,53921.0,8681.475040049445,3.26,1875.0,1993
2256133,7445,1993-03-18,CREDIT,CREDIT IN CASH,200.0,200.0,UNKNOWN,UNKNOWN,-999.0,64,MONTHLY STATEMENTS,1993-03-18,9226,Zlin,South Moravia,197099.0,9624.0,4.78378482932121,4265.0,1993
621780,2122,1993-03-18,CREDIT,CREDIT IN CASH,22685.0,74125.0,UNKNOWN,UNKNOWN,-999.0,68,MONTHLY STATEMENTS,1993-01-08,2566,Frydek - Mistek,North Moravia,228848.0,9893.0,4.72,12703.935555370572,1993
1039192,3554,1993-03-18,CREDIT,CREDIT IN CASH,900.0,49382.9,UNKNOWN,UNKNOWN,-999.0,66,MONTHLY STATEMENTS,1993-02-16,4289,Zdar Nad Sazavou,South Moravia,125832.0,8512.0,4.12,2103.0,1993
1039421,3554,1993-03-18,DEBIT,WITHDRAWAL IN CASH,14900.0,34482.9,UNKNOWN,UNKNOWN,-999.0,66,MONTHLY STATEMENTS,1993-02-16,4289,Zdar Nad Sazavou,South Moravia,125832.0,8512.0,4.12,2103.0,1993
285366,979,1993-03-18,CREDIT,CREDIT IN CASH,1200.0,20114.0,UNKNOWN,UNKNOWN,-999.0,21,MONTHLY STATEMENTS,1993-02-16,1180,Tabor,South Bohemia,103347.0,9104.0,2.07,2354.0,1993
1779017,6034,1993-03-19,CREDIT,CREDIT IN CASH,200.0,200.0,UNKNOWN,UNKNOWN,-999.0,6,WEEKLY STATEMENTS,1993-03-19,7291,Kutna Hora,Central Bohemia,77963.0,8546.0,4.02,3120.0,1993
35597,115,1993-03-19,CREDIT,CREDIT IN CASH,800.0,800.0,UNKNOWN,UNKNOWN,-999.0,68,MONTHLY STATEMENTS,1993-03-19,138,Frydek - Mistek,North Moravia,228848.0,9893.0,4.72,12703.935555370572,1993
1176617,4034,1993-03-19,CREDIT,CREDIT IN CASH,3500.0,21883.7,UNKNOWN,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-01-18,4862,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
349915,1189,1993-03-19,CREDIT,CREDIT IN CASH,600.0,600.0,UNKNOWN,UNKNOWN,-999.0,59,MONTHLY STATEMENTS,1993-03-19,1433,Kromeriz,South Moravia,108871.0,8444.0,3.47,2305.0,1993
3331510,11065,1993-03-19,CREDIT,CREDIT IN CASH,1100.0,1100.0,UNKNOWN,UNKNOWN,-999.0,11,MONTHLY STATEMENTS,1993-03-19,13603,Praha - Zapad,Central Bohemia,75637.0,9622.0,3.9488874268127816,3529.0,1993
126007,425,1993-03-19,CREDIT,CREDIT IN CASH,400.0,400.0,UNKNOWN,UNKNOWN,-999.0,9,MONTHLY STATEMENTS,1993-03-19,511,Nymburk,Central Bohemia,81344.0,8899.0,3.97,2487.0,1993
119792,401,1993-03-19,DEBIT,WITHDRAWAL IN CASH,5800.0,26168.1,UNKNOWN,UNKNOWN,-999.0,32,MONTHLY STATEMENTS,1993-01-18,485,Ceska Lipa,North Bohemia,105058.0,9272.0,3.22,4505.0,1993
990107,3374,1993-03-19,CREDIT,CREDIT IN CASH,1600.0,26584.0,UNKNOWN,UNKNOWN,-999.0,21,MONTHLY STATEMENTS,1993-02-17,4080,Tabor,South Bohemia,103347.0,9104.0,2.07,2354.0,1993
1036526,3545,1993-03-19,CREDIT,CREDIT IN CASH,1400.0,22503.0,UNKNOWN,UNKNOWN,-999.0,51,MONTHLY STATEMENTS,1993-02-17,4279,Trutnov,East Bohemia,121947.0,8541.0,2.97,3839.0,1993
250302,860,1993-03-19,CREDIT,CREDIT IN CASH,600.0,600.0,UNKNOWN,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-03-19,1037,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
739835,2527,1993-03-19,CREDIT,CREDIT IN CASH,1000.0,1000.0,UNKNOWN,UNKNOWN,-999.0,38,MONTHLY STATEMENTS,1993-03-19,3049,Louny,North Bohemia,85852.0,8965.0,3.795808705850958,2822.0,1993
2984138,9883,1993-03-19,CREDIT,CREDIT IN CASH,500.0,500.0,UNKNOWN,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-03-19,12163,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
29727,96,1993-03-20,DEBIT,WITHDRAWAL IN CASH,11500.0,33821.0,UNKNOWN,UNKNOWN,-999.0,68,MONTHLY STATEMENTS,1993-02-18,114,Frydek - Mistek,North Moravia,228848.0,9893.0,4.72,12703.935555370572,1993
451455,1535,1993-03-20,CREDIT,CREDIT IN CASH,200.0,200.0,UNKNOWN,UNKNOWN,-999.0,46,MONTHLY STATEMENTS,1993-03-20,1861,Nachod,East Bohemia,112709.0,8369.0,2.31,2618.0,1993
1075585,3675,1993-03-20,CREDIT,CREDIT IN CASH,700.0,700.0,UNKNOWN,UNKNOWN,-999.0,64,MONTHLY STATEMENTS,1993-03-20,4429,Zlin,South Moravia,197099.0,9624.0,4.78378482932121,4265.0,1993
260351,892,1993-03-20,CREDIT,CREDIT IN CASH,900.0,900.0,UNKNOWN,UNKNOWN,-999.0,70,MONTHLY STATEMENTS,1993-03-20,1075,Karvina,North Moravia,285387.0,10177.0,7.75,10108.0,1993
810128,2762,1993-03-20,CREDIT,CREDIT IN CASH,500.0,500.0,UNKNOWN,UNKNOWN,-999.0,19,MONTHLY STATEMENTS,1993-03-20,3335,Prachatice,South Bohemia,51428.0,8402.0,3.98,1099.0,1993
900589,3069,1993-03-20,CREDIT,CREDIT IN CASH,400.0,400.0,UNKNOWN,UNKNOWN,-999.0,66,MONTHLY STATEMENTS,1993-03-20,3711,Zdar Nad Sazavou,South Moravia,125832.0,8512.0,4.12,2103.0,1993
887466,3026,1993-03-20,CREDIT,CREDIT IN CASH,3300.0,24440.0,UNKNOWN,UNKNOWN,-999.0,24,MONTHLY STATEMENTS,1993-02-18,3655,Karlovy Vary,West Bohemia,122603.0,8991.0,2.01,5273.0,1993
527466,1801,1993-03-20,CREDIT,CREDIT IN CASH,36574.0,68316.9,UNKNOWN,UNKNOWN,-999.0,46,MONTHLY STATEMENTS,1993-02-13,2181,Nachod,East Bohemia,112709.0,8369.0,2.31,2618.0,1993
1050618,3593,1993-03-20,CREDIT,CREDIT IN CASH,3900.0,19887.0,UNKNOWN,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-02-18,4336,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
1122556,3834,1993-03-20,DEBIT,WITHDRAWAL IN CASH,6700.0,28384.7,UNKNOWN,UNKNOWN,-999.0,54,MONTHLY STATEMENTS,1993-01-19,4620,Brno - Mesto,South Moravia,387570.0,9945.41831147667,1.96,18696.0,1993
39755,128,1993-03-21,CREDIT,CREDIT IN CASH,9100.0,11800.0,UNKNOWN,UNKNOWN,-999.0,2,MONTHLY STATEMENTS,1993-02-19,153,Benesov,Central Bohemia,88884.0,8813.969500305215,3.7638726851114344,2674.0,1993
1109309,3787,1993-03-21,CREDIT,CREDIT IN CASH,1800.0,23550.0,UNKNOWN,UNKNOWN,-999.0,70,MONTHLY STATEMENTS,1993-02-19,4567,Karvina,North Moravia,285387.0,10177.0,7.75,10108.0,1993
777538,2651,1993-03-21,CREDIT,CREDIT IN CASH,200.0,200.0,UNKNOWN,UNKNOWN,-999.0,2,MONTHLY STATEMENTS,1993-03-21,3197,Benesov,Central Bohemia,88884.0,8813.969500305215,3.7638726851114344,2674.0,1993
64022,212,1993-03-21,DEBIT,WITHDRAWAL IN CASH,29700.0,54932.1,UNKNOWN,UNKNOWN,-999.0,27,WEEKLY STATEMENTS,1993-01-20,255,Plzen - Jih,West Bohemia,67298.0,8561.0,1.29,1127.0,1993
766561,2618,1993-03-21,CREDIT,CREDIT IN CASH,600.0,600.0,UNKNOWN,UNKNOWN,-999.0,60,MONTHLY STATEMENTS,1993-03-21,3159,Prostejov,South Moravia,110643.0,8441.0,4.48,2252.0,1993
309620,1054,1993-03-21,CREDIT,CREDIT IN CASH,6800.0,17250.0,UNKNOWN,UNKNOWN,-999.0,10,MONTHLY STATEMENTS,1993-02-19,1266,Praha - Vychod,Central Bohemia,92084.0,10124.0,0.54,1630.6429573233727,1993
1935491,6555,1993-03-21,CREDIT,CREDIT IN CASH,12801.0,13101.0,UNKNOWN,UNKNOWN,-999.0,38,WEEKLY STATEMENTS,1993-03-05,7914,Louny,North Bohemia,85852.0,8965.0,3.795808705850958,2822.0,1993
299431,1019,1993-03-22,DEBIT,WITHDRAWAL IN CASH,9600.0,35125.4,UNKNOWN,UNKNOWN,-999.0,52,MONTHLY STATEMENTS,1993-01-21,1223,Usti Nad Orlici,East Bohemia,139012.0,8363.0,3.49,5437.817935938977,1993
137125,459,1993-03-22,CREDIT,CREDIT IN CASH,3100.0,17500.0,UNKNOWN,UNKNOWN,-999.0,47,MONTHLY STATEMENTS,1993-01-21,551,Pardubice,East Bohemia,162580.0,9538.0,4.315641630192431,5410.0,1993
136149,456,1993-03-22,DEBIT,WITHDRAWAL IN CASH,29400.0,56512.9,UNKNOWN,UNKNOWN,-999.0,49,MONTHLY STATEMENTS,1993-01-21,548,Semily,East Bohemia,75685.0,8208.0,2.26,888.0,1993
1602507,5442,1993-03-22,CREDIT,CREDIT IN CASH,300.0,300.0,UNKNOWN,UNKNOWN,-999.0,34,MONTHLY STATEMENTS,1993-03-22,6567,Chomutov,North Bohemia,125236.0,9675.0,7.68,5190.0,1993
523621,1787,1993-03-22,CREDIT,CREDIT IN CASH,1100.0,1100.0,UNKNOWN,UNKNOWN,-999.0,30,WEEKLY STATEMENTS,1993-03-22,2166,Sokolov,West Bohemia,94812.0,8836.434286368718,3.67,2804.0,1993
227106,772,1993-03-22,DEBIT,WITHDRAWAL IN CASH,12600.0,35350.0,UNKNOWN,UNKNOWN,-999.0,45,MONTHLY STATEMENTS,1993-01-21,924,Jicin,East Bohemia,77917.0,8390.0,3.543063639963991,2122.0,1993
1450518,4937,1993-03-22,DEBIT,WITHDRAWAL IN CASH,16400.0,37574.7,UNKNOWN,UNKNOWN,-999.0,12,MONTHLY STATEMENTS,1993-02-20,5965,Pribram,Central Bohemia,107870.0,8754.0,4.31,3868.0,1993
622996,2124,1993-03-22,CREDIT,CREDIT IN CASH,2100.0,24031.0,UNKNOWN,UNKNOWN,-999.0,69,MONTHLY STATEMENTS,1993-02-20,2569,Jesenik,North Moravia,42821.0,8173.0,7.01,888.0,1993
410110,1397,1993-03-22,CREDIT,CREDIT IN CASH,700.0,700.0,UNKNOWN,UNKNOWN,-999.0,17,MONTHLY STATEMENTS,1993-03-22,1691,Pelhrimov,South Bohemia,74062.0,8114.0,2.62,1181.0,1993
3403039,11295,1993-03-22,DEBIT,WITHDRAWAL IN CASH,10700.0,30852.6,UNKNOWN,UNKNOWN,-999.0,74,MONTHLY STATEMENTS,1993-01-21,13886,Ostrava - Mesto,North Moravia,323870.0,10673.0,5.44,18347.0,1993
94940,322,1993-03-22,CREDIT,CREDIT IN CASH,3600.0,21246.0,UNKNOWN,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-02-20,392,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
452239,1536,1993-03-23,DEBIT,WITHDRAWAL IN CASH,11900.0,39749.0,UNKNOWN,UNKNOWN,-999.0,41,WEEKLY STATEMENTS,1993-01-22,1862,Usti Nad Labem,North Bohemia,118650.0,9832.0,4.48,3782.711105731648,1993
785633,2676,1993-03-23,DEBIT,WITHDRAWAL IN CASH,4500.0,29548.3,UNKNOWN,UNKNOWN,-999.0,73,MONTHLY STATEMENTS,1993-01-22,3231,Opava,North Moravia,182027.0,8746.0,3.74,4433.0,1993
1273578,4355,1993-03-23,CREDIT,CREDIT IN CASH,12500.0,16200.0,UNKNOWN,UNKNOWN,-999.0,31,MONTHLY STATEMENTS,1993-02-21,5246,Tachov,West Bohemia,51313.0,8671.609263113787,4.2,1452.0,1993
2135189,7231,1993-03-23,CREDIT,CREDIT IN CASH,46824.0,62273.0,UNKNOWN,UNKNOWN,-999.0,10,MONTHLY STATEMENTS,1993-03-14,8726,Praha - Vychod,Central Bohemia,92084.0,10124.0,0.54,1630.6429573233727,1993
2135185,7231,1993-03-23,CREDIT,CREDIT IN CASH,14949.0,15449.0,UNKNOWN,UNKNOWN,-999.0,10,MONTHLY STATEMENTS,1993-03-14,8726,Praha - Vychod,Central Bohemia,92084.0,10124.0,0.54,1630.6429573233727,1993
871810,2970,1993-03-23,DEBIT,WITHDRAWAL IN CASH,4300.0,24839.2,UNKNOWN,UNKNOWN,-999.0,60,MONTHLY STATEMENTS,1993-01-22,3586,Prostejov,South Moravia,110643.0,8441.0,4.48,2252.0,1993
1935478,6555,1993-03-23,CREDIT,CREDIT IN CASH,39703.0,52804.0,UNKNOWN,UNKNOWN,-999.0,38,WEEKLY STATEMENTS,1993-03-05,7914,Louny,North Bohemia,85852.0,8965.0,3.795808705850958,2822.0,1993
1108017,3785,1993-03-24,CREDIT,CREDIT IN CASH,200.0,200.0,UNKNOWN,UNKNOWN,-999.0,10,MONTHLY STATEMENTS,1993-03-24,4563,Praha - Vychod,Central Bohemia,92084.0,10124.0,0.54,1630.6429573233727,1993
1076496,3678,1993-03-24,CREDIT,CREDIT IN CASH,800.0,800.0,UNKNOWN,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-03-24,4433,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
183005,623,1993-03-24,CREDIT,CREDIT IN CASH,200.0,200.0,UNKNOWN,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-03-24,748,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
1657162,5622,1993-03-24,CREDIT,CREDIT IN CASH,43050.0,86373.2,UNKNOWN,UNKNOWN,-999.0,70,MONTHLY STATEMENTS,1993-02-08,6789,Karvina,North Moravia,285387.0,10177.0,7.75,10108.0,1993
2501876,8260,1993-03-24,CREDIT,CREDIT IN CASH,200.0,200.0,UNKNOWN,UNKNOWN,-999.0,31,MONTHLY STATEMENTS,1993-03-24,10198,Tachov,West Bohemia,51313.0,8671.609263113787,4.2,1452.0,1993
880801,3001,1993-03-24,CREDIT,CREDIT IN CASH,400.0,400.0,UNKNOWN,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-03-24,3624,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
1450016,4937,1993-03-24,CREDIT,CREDIT IN CASH,18790.0,56364.7,UNKNOWN,UNKNOWN,-999.0,12,MONTHLY STATEMENTS,1993-02-20,5965,Pribram,Central Bohemia,107870.0,8754.0,4.31,3868.0,1993
192918,655,1993-03-24,CREDIT,CREDIT IN CASH,1000.0,1000.0,UNKNOWN,UNKNOWN,-999.0,53,MONTHLY STATEMENTS,1993-03-24,786,Blansko,South Moravia,107911.0,8240.0,3.56,1903.0,1993
84102,280,1993-03-24,DEBIT,WITHDRAWAL IN CASH,5100.0,25505.3,UNKNOWN,UNKNOWN,-999.0,25,MONTHLY STATEMENTS,1993-01-23,338,Klatovy,West Bohemia,88757.0,8554.0,2.68,2218.0,1993
708373,2425,1993-03-24,DEBIT,WITHDRAWAL IN CASH,800.0,25928.5,UNKNOWN,UNKNOWN,-999.0,41,MONTHLY STATEMENTS,1993-01-23,2930,Usti Nad Labem,North Bohemia,118650.0,9832.0,4.48,3782.711105731648,1993
492187,1678,1993-03-24,DEBIT,WITHDRAWAL IN CASH,200.0,23116.0,UNKNOWN,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-02-22,2038,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
270133,925,1993-03-25,CREDIT,CREDIT IN CASH,4200.0,23200.0,UNKNOWN,UNKNOWN,-999.0,59,MONTHLY STATEMENTS,1993-02-23,1114,Kromeriz,South Moravia,108871.0,8444.0,3.47,2305.0,1993
1195278,4093,1993-03-25,CREDIT,CREDIT IN CASH,400.0,400.0,UNKNOWN,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-03-25,4930,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
1183400,4055,1993-03-25,DEBIT,WITHDRAWAL IN CASH,7700.0,36183.1,UNKNOWN,UNKNOWN,-999.0,23,MONTHLY STATEMENTS,1993-01-24,4886,Cheb,West Bohemia,87419.0,8624.0,2.66,3198.0,1993
391494,1332,1993-03-25,CREDIT,CREDIT IN CASH,300.0,300.0,UNKNOWN,UNKNOWN,-999.0,59,MONTHLY STATEMENTS,1993-03-25,1613,Kromeriz,South Moravia,108871.0,8444.0,3.47,2305.0,1993
740439,2528,1993-03-25,CREDIT,CREDIT IN CASH,1000.0,1000.0,UNKNOWN,UNKNOWN,-999.0,65,MONTHLY STATEMENTS,1993-03-25,3051,Znojmo,South Moravia,114200.0,8403.0,5.72,2718.0,1993
294327,1005,1993-03-25,DEBIT,WITHDRAWAL IN CASH,5400.0,29383.0,UNKNOWN,UNKNOWN,-999.0,54,WEEKLY STATEMENTS,1993-02-23,1209,Brno - Mesto,South Moravia,387570.0,9945.41831147667,1.96,18696.0,1993
1100772,3760,1993-03-25,CREDIT,CREDIT IN CASH,24226.0,65734.7,UNKNOWN,UNKNOWN,-999.0,44,MONTHLY STATEMENTS,1993-01-13,4536,Chrudim,East Bohemia,105606.0,8254.0,3.76,2325.0,1993
726530,2486,1993-03-25,CREDIT,CREDIT IN CASH,38820.0,39020.0,UNKNOWN,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-02-27,3001,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
810150,2762,1993-03-25,CREDIT,CREDIT IN CASH,30360.0,30860.0,UNKNOWN,UNKNOWN,-999.0,19,MONTHLY STATEMENTS,1993-03-20,3335,Prachatice,South Bohemia,51428.0,8402.0,3.98,1099.0,1993
1602508,5442,1993-03-25,CREDIT,CREDIT IN CASH,7651.0,7951.0,UNKNOWN,UNKNOWN,-999.0,34,MONTHLY STATEMENTS,1993-03-22,6567,Chomutov,North Bohemia,125236.0,9675.0,7.68,5190.0,1993
2810463,9307,1993-03-25,DEBIT,WITHDRAWAL IN CASH,1300.0,28557.6,UNKNOWN,UNKNOWN,-999.0,68,MONTHLY STATEMENTS,1993-01-24,11461,Frydek - Mistek,North Moravia,228848.0,9893.0,4.72,12703.935555370572,1993
590834,2011,1993-03-25,CREDIT,CREDIT IN CASH,900.0,900.0,UNKNOWN,UNKNOWN,-999.0,75,MONTHLY STATEMENTS,1993-03-25,2443,Prerov,North Moravia,138032.0,8819.0,5.66,4505.0,1993
504193,1721,1993-03-25,CREDIT,CREDIT IN CASH,1100.0,1100.0,UNKNOWN,UNKNOWN,-999.0,68,MONTHLY STATEMENTS,1993-03-25,2087,Frydek - Mistek,North Moravia,228848.0,9893.0,4.72,12703.935555370572,1993
1486386,5065,1993-03-25,DEBIT,WITHDRAWAL IN CASH,5000.0,24371.2,UNKNOWN,UNKNOWN,-999.0,66,MONTHLY STATEMENTS,1993-01-24,6114,Zdar Nad Sazavou,South Moravia,125832.0,8512.0,4.12,2103.0,1993
205250,697,1993-03-25,CREDIT,CREDIT IN CASH,2000.0,24267.0,UNKNOWN,UNKNOWN,-999.0,28,MONTHLY STATEMENTS,1993-02-23,835,Plzen - Sever,West Bohemia,72541.0,8594.0,2.01,1525.0,1993
956572,3260,1993-03-25,CREDIT,CREDIT IN CASH,400.0,400.0,UNKNOWN,UNKNOWN,-999.0,68,MONTHLY STATEMENTS,1993-03-25,3944,Frydek - Mistek,North Moravia,228848.0,9893.0,4.72,12703.935555370572,1993
963184,3283,1993-03-26,CREDIT,CREDIT IN CASH,300.0,300.0,UNKNOWN,UNKNOWN,-999.0,68,MONTHLY STATEMENTS,1993-03-26,3974,Frydek - Mistek,North Moravia,228848.0,9893.0,4.72,12703.935555370572,1993
1779034,6034,1993-03-26,CREDIT,CREDIT IN CASH,23851.0,24051.0,UNKNOWN,UNKNOWN,-999.0,6,WEEKLY STATEMENTS,1993-03-19,7291,Kutna Hora,Central Bohemia,77963.0,8546.0,4.02,3120.0,1993
1736951,5891,1993-03-26,DEBIT,WITHDRAWAL IN CASH,20200.0,41409.6,UNKNOWN,UNKNOWN,-999.0,54,MONTHLY STATEMENTS,1993-01-25,7127,Brno - Mesto,South Moravia,387570.0,9945.41831147667,1.96,18696.0,1993
1106913,3781,1993-03-26,CREDIT,CREDIT IN CASH,800.0,800.0,UNKNOWN,UNKNOWN,-999.0,31,MONTHLY STATEMENTS,1993-03-26,4559,Tachov,West Bohemia,51313.0,8671.609263113787,4.2,1452.0,1993
144560,485,1993-03-26,CREDIT,CREDIT IN CASH,49112.0,93768.9,UNKNOWN,UNKNOWN,-999.0,6,STATEMENTS AFTER TRANSACTION,1993-01-04,583,Kutna Hora,Central Bohemia,77963.0,8546.0,4.02,3120.0,1993
142593,477,1993-03-26,DEBIT,WITHDRAWAL IN CASH,4400.0,30297.6,UNKNOWN,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-01-25,574,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
144918,485,1993-03-26,DEBIT,WITHDRAWAL IN CASH,5166.0,88602.9,UNKNOWN,UNKNOWN,-999.0,6,STATEMENTS AFTER TRANSACTION,1993-01-04,583,Kutna Hora,Central Bohemia,77963.0,8546.0,4.02,3120.0,1993
1977575,6701,1993-03-26,CREDIT,CREDIT IN CASH,29082.0,29282.0,UNKNOWN,UNKNOWN,-999.0,49,WEEKLY STATEMENTS,1993-03-15,8091,Semily,East Bohemia,75685.0,8208.0,2.26,888.0,1993
1602509,5442,1993-03-26,CREDIT,CREDIT IN CASH,34681.0,42632.0,UNKNOWN,UNKNOWN,-999.0,34,MONTHLY STATEMENTS,1993-03-22,6567,Chomutov,North Bohemia,125236.0,9675.0,7.68,5190.0,1993
2127306,7203,1993-03-26,CREDIT,CREDIT IN CASH,900.0,900.0,UNKNOWN,UNKNOWN,-999.0,71,MONTHLY STATEMENTS,1993-03-26,8692,Novy Jicin,North Moravia,161227.0,8678.0,5.57,4595.0,1993
308090,1050,1993-03-26,DEBIT,WITHDRAWAL IN CASH,800.0,25517.0,UNKNOWN,UNKNOWN,-999.0,57,STATEMENTS AFTER TRANSACTION,1993-02-24,1260,Hodonin,South Moravia,161954.0,8720.0,4.5,3651.0,1993
401329,1366,1993-03-26,CREDIT,CREDIT IN CASH,5200.0,13726.0,UNKNOWN,UNKNOWN,-999.0,60,MONTHLY STATEMENTS,1993-02-24,1654,Prostejov,South Moravia,110643.0,8441.0,4.48,2252.0,1993
292548,1000,1993-03-26,DEBIT,WITHDRAWAL IN CASH,19000.0,42418.3,UNKNOWN,UNKNOWN,-999.0,77,MONTHLY STATEMENTS,1993-01-25,1204,UNKNOWN,UNKNOWN,270325.6923766816,9482.017842576011,3.5716535042724127,16486.170933462032,1993
411680,1402,1993-03-26,CREDIT,CREDIT IN CASH,400.0,400.0,UNKNOWN,UNKNOWN,-999.0,74,MONTHLY STATEMENTS,1993-03-26,1697,Ostrava - Mesto,North Moravia,323870.0,10673.0,5.44,18347.0,1993
656183,2242,1993-03-27,DEBIT,WITHDRAWAL IN CASH,7600.0,36193.0,UNKNOWN,UNKNOWN,-999.0,7,WEEKLY STATEMENTS,1993-02-25,2715,Melnik,Central Bohemia,94725.0,8836.006723256412,2.87,4846.0,1993
1779041,6034,1993-03-27,CREDIT,CREDIT IN CASH,21847.0,45898.0,UNKNOWN,UNKNOWN,-999.0,6,WEEKLY STATEMENTS,1993-03-19,7291,Kutna Hora,Central Bohemia,77963.0,8546.0,4.02,3120.0,1993
340701,1157,1993-03-27,CREDIT,CREDIT IN CASH,700.0,700.0,UNKNOWN,UNKNOWN,-999.0,7,MONTHLY STATEMENTS,1993-03-27,1391,Melnik,Central Bohemia,94725.0,8836.006723256412,2.87,4846.0,1993
511639,1750,1993-03-27,DEBIT,WITHDRAWAL IN CASH,10100.0,38240.0,UNKNOWN,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-01-26,2122,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
311997,1065,1993-03-27,CREDIT,CREDIT IN CASH,400.0,400.0,UNKNOWN,UNKNOWN,-999.0,72,MONTHLY STATEMENTS,1993-03-27,1278,Olomouc,North Moravia,226122.0,9333.878734162889,4.79,9208.0,1993
1271140,4347,1993-03-27,CREDIT,CREDIT IN CASH,700.0,700.0,UNKNOWN,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-03-27,5237,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
